state,item_num,item,ans_ind,ans_text,ans_prop
missouri,78,What do you call paper that has already been used for something or is otherwise imperfect?,a,scratch paper,0.35200000000000004
missouri,78,What do you call paper that has already been used for something or is otherwise imperfect?,b,scrap paper,0.25329999999999997
missouri,78,What do you call paper that has already been used for something or is otherwise imperfect?,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",0.3682
missouri,78,What do you call paper that has already been used for something or is otherwise imperfect?,d,other,0.0265
missouri,86,Do you use the word cruller?,a,yes,0.1423
missouri,86,Do you use the word cruller?,b,"no, but I know what it means",0.4086
missouri,86,Do you use the word cruller?,c,I have no idea what this means,0.44909999999999994
missouri,99,Which of these terms do you prefer for the small road parallel to the highway?,a,frontage road,0.2796
missouri,99,Which of these terms do you prefer for the small road parallel to the highway?,b,service road,0.2351
missouri,99,Which of these terms do you prefer for the small road parallel to the highway?,c,access road,0.1907
missouri,99,Which of these terms do you prefer for the small road parallel to the highway?,d,feeder road,0.0053
missouri,99,Which of these terms do you prefer for the small road parallel to the highway?,e,gateway,0.003
missouri,99,Which of these terms do you prefer for the small road parallel to the highway?,f,we have them but I have no word for them,0.0716
missouri,99,Which of these terms do you prefer for the small road parallel to the highway?,g,I've never heard of this concept,0.0226
missouri,99,Which of these terms do you prefer for the small road parallel to the highway?,h,other,0.19219999999999998
missouri,103,What do you call the thing from which you might drink water in a school?,a,bubbler,7.000000000000001e-4
missouri,103,What do you call the thing from which you might drink water in a school?,b,water bubbler,0.0015
missouri,103,What do you call the thing from which you might drink water in a school?,c,drinking fountain,0.39640000000000003
missouri,103,What do you call the thing from which you might drink water in a school?,d,water fountain,0.5738
missouri,103,What do you call the thing from which you might drink water in a school?,e,other,0.0276
missouri,105,What is your generic term for a sweetened carbonated beverage?,a,soda,0.45039999999999997
missouri,105,What is your generic term for a sweetened carbonated beverage?,j,other,0.0403
missouri,105,What is your generic term for a sweetened carbonated beverage?,b,pop,0.36469999999999997
missouri,105,What is your generic term for a sweetened carbonated beverage?,c,coke,0.1148
missouri,105,What is your generic term for a sweetened carbonated beverage?,d,tonic,0.0015
missouri,105,What is your generic term for a sweetened carbonated beverage?,e,soft drink,0.0276
missouri,105,What is your generic term for a sweetened carbonated beverage?,h,fizzy drink,7.000000000000001e-4
missouri,106,What do you call the act of covering a house or area in front of a house with toilet paper?,a,tp'ing,0.9027
missouri,106,What do you call the act of covering a house or area in front of a house with toilet paper?,b,rolling,0.0022
missouri,106,What do you call the act of covering a house or area in front of a house with toilet paper?,c,toilet papering,0.0509
missouri,106,What do you call the act of covering a house or area in front of a house with toilet paper?,d,wrapping,0.0015
missouri,106,What do you call the act of covering a house or area in front of a house with toilet paper?,e,papering,0.018000000000000002
missouri,106,What do you call the act of covering a house or area in front of a house with toilet paper?,f,bog rolling,7.000000000000001e-4
missouri,106,What do you call the act of covering a house or area in front of a house with toilet paper?,g,I have no word for this,0.011200000000000002
missouri,106,What do you call the act of covering a house or area in front of a house with toilet paper?,h,other,0.0127
mississippi,4,caramel,a,"with 2 syllables (""car-ml"")",0.184
mississippi,4,caramel,b,"with 3 syllables (""carra-mel"")",0.672
mississippi,4,caramel,c,I use both interchangeably,0.11199999999999999
mississippi,4,caramel,d,"I have both forms, but the two have different meanings (please state how in the comments box)",0.016
mississippi,4,caramel,e,other,0.016
mississippi,5,"the vowel in the second syllable of ""cauliflower""",a,"[i:] as in ""see""",0.39520000000000005
mississippi,5,"the vowel in the second syllable of ""cauliflower""",b,"[] as in ""sit""",0.5
mississippi,5,"the vowel in the second syllable of ""cauliflower""",c,other,0.1048
mississippi,14,lawyer,a,"with [j] as in ""boy"" (""loyer"")",0.1855
mississippi,14,lawyer,b,"with [] as in ""saw"" (""law-yer"")",0.7742
mississippi,14,lawyer,c,I use both interchangeably,0.0323
mississippi,14,lawyer,d,other,0.008100000000000001
mississippi,20,"the second vowel in ""pajamas""",a,"[] as in ""jam""",0.2119
mississippi,20,"the second vowel in ""pajamas""",b,"[] as in ""father""",0.7797
mississippi,20,"the second vowel in ""pajamas""",c,other,0.0085
mississippi,28,"Do you pronounce ""cot"" and ""caught"" the same?",a,different,0.8547
mississippi,28,"Do you pronounce ""cot"" and ""caught"" the same?",b,same,0.14529999999999998
mississippi,36,"the ""c"" in ""grocery""",a,"[s] as in ""sock""",0.4052
mississippi,36,"the ""c"" in ""grocery""",b,"[] as in ""shock""",0.5861999999999999
mississippi,36,"the ""c"" in ""grocery""",c,other,0.0086
mississippi,50,What word(s) do you use to address a group of two or more people?,a,you all,0.0684
mississippi,50,What word(s) do you use to address a group of two or more people?,b,"yous, youse",0.0085
mississippi,50,What word(s) do you use to address a group of two or more people?,d,you guys,0.059800000000000006
mississippi,50,What word(s) do you use to address a group of two or more people?,g,you,0.0085
mississippi,50,What word(s) do you use to address a group of two or more people?,i,y'all,0.8547
mississippi,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",a,yes,0.1709
mississippi,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",b,no,0.812
mississippi,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",c,other,0.0171
mississippi,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,a,acceptable,0.09480000000000001
mississippi,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,b,unacceptable,0.8706999999999999
mississippi,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,c,not sure,0.0345
mississippi,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",j,car boot sale,0.0086
mississippi,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",m,other,0.0086
mississippi,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",b,yard sale,0.4569
mississippi,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",c,garage sale,0.47409999999999997
mississippi,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",d,rummage sale,0.0345
mississippi,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",g,carport sale,0.0172
mississippi,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,a,lightning bug,0.5652
mississippi,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,b,firefly,0.0783
mississippi,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,c,I use lightning bug and firefly interchangeably,0.3565
mississippi,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,a,crawfish,0.6842
mississippi,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,b,crayfish,0.0351
mississippi,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,e,crawdad,0.2544
mississippi,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,g,I have no word for this critter,0.0088
mississippi,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,h,other,0.0175
mississippi,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",a,sneakers,0.0965
mississippi,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",j,I have no general word for this,0.0088
mississippi,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",k,other,0.0702
mississippi,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",b,shoes,0.061399999999999996
mississippi,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",c,gymshoes,0.043899999999999995
mississippi,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",f,tennis shoes,0.693
mississippi,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",g,running shoes,0.0175
mississippi,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",i,trainers,0.0088
mississippi,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,a,kitty-corner,0.113
mississippi,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,b,kitacorner,0.0087
mississippi,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,c,catercorner,0.060899999999999996
mississippi,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,d,catty-corner,0.6522
mississippi,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,g,"I can only use ""diagonal"" for this",0.052199999999999996
mississippi,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,h,I have no term for this,0.060899999999999996
mississippi,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,i,other,0.052199999999999996
mississippi,78,What do you call paper that has already been used for something or is otherwise imperfect?,a,scratch paper,0.46090000000000003
mississippi,78,What do you call paper that has already been used for something or is otherwise imperfect?,b,scrap paper,0.1043
mississippi,78,What do you call paper that has already been used for something or is otherwise imperfect?,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",0.43479999999999996
mississippi,86,Do you use the word cruller?,a,yes,0.087
mississippi,86,Do you use the word cruller?,b,"no, but I know what it means",0.46090000000000003
mississippi,86,Do you use the word cruller?,c,I have no idea what this means,0.4522
mississippi,99,Which of these terms do you prefer for the small road parallel to the highway?,a,frontage road,0.5877
mississippi,99,Which of these terms do you prefer for the small road parallel to the highway?,b,service road,0.18420000000000003
mississippi,99,Which of these terms do you prefer for the small road parallel to the highway?,c,access road,0.0702
mississippi,99,Which of these terms do you prefer for the small road parallel to the highway?,d,feeder road,0.0263
mississippi,99,Which of these terms do you prefer for the small road parallel to the highway?,f,we have them but I have no word for them,0.061399999999999996
mississippi,99,Which of these terms do you prefer for the small road parallel to the highway?,g,I've never heard of this concept,0.043899999999999995
mississippi,99,Which of these terms do you prefer for the small road parallel to the highway?,h,other,0.0263
mississippi,103,What do you call the thing from which you might drink water in a school?,b,water bubbler,0.0088
mississippi,103,What do you call the thing from which you might drink water in a school?,c,drinking fountain,0.061399999999999996
mississippi,103,What do you call the thing from which you might drink water in a school?,d,water fountain,0.9298000000000001
mississippi,105,What is your generic term for a sweetened carbonated beverage?,a,soda,0.0789
mississippi,105,What is your generic term for a sweetened carbonated beverage?,j,other,0.0263
mississippi,105,What is your generic term for a sweetened carbonated beverage?,b,pop,0.061399999999999996
mississippi,105,What is your generic term for a sweetened carbonated beverage?,c,coke,0.7368000000000001
mississippi,105,What is your generic term for a sweetened carbonated beverage?,e,soft drink,0.0702
mississippi,105,What is your generic term for a sweetened carbonated beverage?,g,cocola,0.0175
mississippi,105,What is your generic term for a sweetened carbonated beverage?,h,fizzy drink,0.0088
mississippi,106,What do you call the act of covering a house or area in front of a house with toilet paper?,a,tp'ing,0.10619999999999999
mississippi,106,What do you call the act of covering a house or area in front of a house with toilet paper?,b,rolling,0.7611
mississippi,106,What do you call the act of covering a house or area in front of a house with toilet paper?,c,toilet papering,0.061900000000000004
mississippi,106,What do you call the act of covering a house or area in front of a house with toilet paper?,d,wrapping,0.0265
mississippi,106,What do you call the act of covering a house or area in front of a house with toilet paper?,e,papering,0.0088
mississippi,106,What do you call the act of covering a house or area in front of a house with toilet paper?,g,I have no word for this,0.0265
mississippi,106,What do you call the act of covering a house or area in front of a house with toilet paper?,h,other,0.0088
montana,4,caramel,a,"with 2 syllables (""car-ml"")",0.7422
montana,4,caramel,b,"with 3 syllables (""carra-mel"")",0.0941
montana,4,caramel,c,I use both interchangeably,0.12890000000000001
montana,4,caramel,d,"I have both forms, but the two have different meanings (please state how in the comments box)",0.0279
montana,4,caramel,e,other,0.006999999999999999
montana,5,"the vowel in the second syllable of ""cauliflower""",a,"[i:] as in ""see""",0.12240000000000001
montana,5,"the vowel in the second syllable of ""cauliflower""",b,"[] as in ""sit""",0.8112
montana,5,"the vowel in the second syllable of ""cauliflower""",c,other,0.0664
montana,14,lawyer,a,"with [j] as in ""boy"" (""loyer"")",0.8223
montana,14,lawyer,b,"with [] as in ""saw"" (""law-yer"")",0.1324
montana,14,lawyer,c,I use both interchangeably,0.0453
montana,20,"the second vowel in ""pajamas""",a,"[] as in ""jam""",0.8763
montana,20,"the second vowel in ""pajamas""",b,"[] as in ""father""",0.1201
montana,20,"the second vowel in ""pajamas""",c,other,0.0034999999999999996
montana,28,"Do you pronounce ""cot"" and ""caught"" the same?",a,different,0.15410000000000001
montana,28,"Do you pronounce ""cot"" and ""caught"" the same?",b,same,0.8459
montana,36,"the ""c"" in ""grocery""",a,"[s] as in ""sock""",0.3143
montana,36,"the ""c"" in ""grocery""",b,"[] as in ""shock""",0.6570999999999999
montana,36,"the ""c"" in ""grocery""",c,other,0.0286
montana,50,What word(s) do you use to address a group of two or more people?,a,you all,0.1043
montana,50,What word(s) do you use to address a group of two or more people?,b,"yous, youse",0.0108
montana,50,What word(s) do you use to address a group of two or more people?,d,you guys,0.5683
montana,50,What word(s) do you use to address a group of two or more people?,g,you,0.2734
montana,50,What word(s) do you use to address a group of two or more people?,h,other,0.0108
montana,50,What word(s) do you use to address a group of two or more people?,i,y'all,0.032400000000000005
montana,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",a,yes,0.3849
montana,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",b,no,0.5899
montana,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",c,other,0.0252
montana,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,a,acceptable,0.7168000000000001
montana,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,b,unacceptable,0.2473
montana,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,c,not sure,0.0358
montana,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",m,other,0.0325
montana,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",b,yard sale,0.21660000000000001
montana,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",c,garage sale,0.6823
montana,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",d,rummage sale,0.06860000000000001
montana,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,a,lightning bug,0.1259
montana,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,b,firefly,0.5611999999999999
montana,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,c,I use lightning bug and firefly interchangeably,0.295
montana,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,e,I have no word for this,0.0144
montana,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,f,other,0.0036
montana,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,a,crawfish,0.3804
montana,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,b,crayfish,0.23550000000000001
montana,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,e,crawdad,0.2899
montana,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,g,I have no word for this critter,0.0725
montana,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,h,other,0.0217
montana,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",a,sneakers,0.1331
montana,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",k,other,0.061200000000000004
montana,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",b,shoes,0.0252
montana,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",c,gymshoes,0.046799999999999994
montana,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",f,tennis shoes,0.7086
montana,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",g,running shoes,0.0216
montana,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",h,runners,0.0036
montana,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,a,kitty-corner,0.9278
montana,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,d,catty-corner,0.0325
montana,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,f,kitty wampus,0.0036
montana,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,g,"I can only use ""diagonal"" for this",0.0144
montana,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,h,I have no term for this,0.0108
montana,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,i,other,0.0108
montana,78,What do you call paper that has already been used for something or is otherwise imperfect?,a,scratch paper,0.6129
montana,78,What do you call paper that has already been used for something or is otherwise imperfect?,b,scrap paper,0.0466
montana,78,What do you call paper that has already been used for something or is otherwise imperfect?,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",0.3226
montana,78,What do you call paper that has already been used for something or is otherwise imperfect?,d,other,0.0179
montana,86,Do you use the word cruller?,a,yes,0.0758
montana,86,Do you use the word cruller?,b,"no, but I know what it means",0.4982
montana,86,Do you use the word cruller?,c,I have no idea what this means,0.426
montana,99,Which of these terms do you prefer for the small road parallel to the highway?,a,frontage road,0.8989
montana,99,Which of these terms do you prefer for the small road parallel to the highway?,b,service road,0.0253
montana,99,Which of these terms do you prefer for the small road parallel to the highway?,c,access road,0.0325
montana,99,Which of these terms do you prefer for the small road parallel to the highway?,f,we have them but I have no word for them,0.028900000000000002
montana,99,Which of these terms do you prefer for the small road parallel to the highway?,h,other,0.0144
montana,103,What do you call the thing from which you might drink water in a school?,a,bubbler,0.0036
montana,103,What do you call the thing from which you might drink water in a school?,c,drinking fountain,0.5745
montana,103,What do you call the thing from which you might drink water in a school?,d,water fountain,0.4036
montana,103,What do you call the thing from which you might drink water in a school?,e,other,0.0182
montana,105,What is your generic term for a sweetened carbonated beverage?,a,soda,0.1661
montana,105,What is your generic term for a sweetened carbonated beverage?,j,other,0.0433
montana,105,What is your generic term for a sweetened carbonated beverage?,b,pop,0.7653
montana,105,What is your generic term for a sweetened carbonated beverage?,c,coke,0.0108
montana,105,What is your generic term for a sweetened carbonated beverage?,e,soft drink,0.0144
montana,106,What do you call the act of covering a house or area in front of a house with toilet paper?,a,tp'ing,0.4964
montana,106,What do you call the act of covering a house or area in front of a house with toilet paper?,c,toilet papering,0.3732
montana,106,What do you call the act of covering a house or area in front of a house with toilet paper?,d,wrapping,0.0036
montana,106,What do you call the act of covering a house or area in front of a house with toilet paper?,e,papering,0.0761
montana,106,What do you call the act of covering a house or area in front of a house with toilet paper?,g,I have no word for this,0.0471
montana,106,What do you call the act of covering a house or area in front of a house with toilet paper?,h,other,0.0036
north carolina,4,caramel,a,"with 2 syllables (""car-ml"")",0.203
north carolina,4,caramel,b,"with 3 syllables (""carra-mel"")",0.594
north carolina,4,caramel,c,I use both interchangeably,0.1612
north carolina,4,caramel,d,"I have both forms, but the two have different meanings (please state how in the comments box)",0.0239
north carolina,4,caramel,e,other,0.0179
north carolina,5,"the vowel in the second syllable of ""cauliflower""",a,"[i:] as in ""see""",0.2725
north carolina,5,"the vowel in the second syllable of ""cauliflower""",b,"[] as in ""sit""",0.6587000000000001
north carolina,5,"the vowel in the second syllable of ""cauliflower""",c,other,0.0689
north carolina,14,lawyer,a,"with [j] as in ""boy"" (""loyer"")",0.2994
north carolina,14,lawyer,b,"with [] as in ""saw"" (""law-yer"")",0.6467
north carolina,14,lawyer,c,I use both interchangeably,0.0449
north carolina,14,lawyer,d,other,0.009000000000000001
north carolina,20,"the second vowel in ""pajamas""",a,"[] as in ""jam""",0.17850000000000002
north carolina,20,"the second vowel in ""pajamas""",b,"[] as in ""father""",0.8092
north carolina,20,"the second vowel in ""pajamas""",c,other,0.0123
north carolina,28,"Do you pronounce ""cot"" and ""caught"" the same?",a,different,0.7422
north carolina,28,"Do you pronounce ""cot"" and ""caught"" the same?",b,same,0.25780000000000003
north carolina,36,"the ""c"" in ""grocery""",a,"[s] as in ""sock""",0.48590000000000005
north carolina,36,"the ""c"" in ""grocery""",b,"[] as in ""shock""",0.49219999999999997
north carolina,36,"the ""c"" in ""grocery""",c,other,0.0219
north carolina,50,What word(s) do you use to address a group of two or more people?,a,you all,0.1118
north carolina,50,What word(s) do you use to address a group of two or more people?,b,"yous, youse",0.0032
north carolina,50,What word(s) do you use to address a group of two or more people?,d,you guys,0.1438
north carolina,50,What word(s) do you use to address a group of two or more people?,e,you 'uns,0.0064
north carolina,50,What word(s) do you use to address a group of two or more people?,f,yins,0.0032
north carolina,50,What word(s) do you use to address a group of two or more people?,g,you,0.051100000000000007
north carolina,50,What word(s) do you use to address a group of two or more people?,h,other,0.0192
north carolina,50,What word(s) do you use to address a group of two or more people?,i,y'all,0.6613
north carolina,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",a,yes,0.1656
north carolina,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",b,no,0.7929999999999999
north carolina,51,"Would you say ""Are you coming with?"" as a full sentence, to mean ""Are you coming with us?""",c,other,0.0414
north carolina,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,a,acceptable,0.3248
north carolina,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,b,unacceptable,0.6238
north carolina,56,Pantyhose are so expensive anymore that I just try to get a good suntan and forget about it.,c,not sure,0.051399999999999994
north carolina,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",m,other,0.0129
north carolina,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",b,yard sale,0.8129000000000001
north carolina,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",c,garage sale,0.16449999999999998
north carolina,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",d,rummage sale,0.006500000000000001
north carolina,58,"Which of these terms do you prefer for a sale of unwanted items on your porch, in your yard, etc.?",f,stoop sale,0.0032
north carolina,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,a,lightning bug,0.5097
north carolina,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,b,firefly,0.0613
north carolina,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,c,I use lightning bug and firefly interchangeably,0.4226
north carolina,65,What do you call the insect that flies around in the summer and has a rear section that glows in the dark?,f,other,0.006500000000000001
north carolina,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,a,crawfish,0.4805
north carolina,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,b,crayfish,0.1623
north carolina,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,e,crawdad,0.2565
north carolina,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,f,mudbug,0.006500000000000001
north carolina,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,g,I have no word for this critter,0.0195
north carolina,66,What do you call the miniature lobster that one finds in lakes and streams for example (a crustacean of the family Astacidae)?,h,other,0.0747
north carolina,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",a,sneakers,0.3333
north carolina,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",k,other,0.0288
north carolina,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",b,shoes,0.022400000000000003
north carolina,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",c,gymshoes,0.0096
north carolina,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",f,tennis shoes,0.5832999999999999
north carolina,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",g,running shoes,0.0192
north carolina,73,"What is your *general* term for the rubber-soled shoes worn in gym class, for athletic activities, etc.?",i,trainers,0.0032
north carolina,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,a,kitty-corner,0.22260000000000002
north carolina,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,c,catercorner,0.0129
north carolina,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,d,catty-corner,0.5323
north carolina,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,g,"I can only use ""diagonal"" for this",0.1387
north carolina,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,h,I have no term for this,0.0323
north carolina,76,What term do you use to refer to something that is across both streets from you at an intersection (or diagonally across from you in general)?,i,other,0.0613
north carolina,78,What do you call paper that has already been used for something or is otherwise imperfect?,a,scratch paper,0.2742
north carolina,78,What do you call paper that has already been used for something or is otherwise imperfect?,b,scrap paper,0.33549999999999996
north carolina,78,What do you call paper that has already been used for something or is otherwise imperfect?,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",0.3419
north carolina,78,What do you call paper that has already been used for something or is otherwise imperfect?,d,other,0.0484
north carolina,86,Do you use the word cruller?,a,yes,0.3173
north carolina,86,Do you use the word cruller?,b,"no, but I know what it means",0.46149999999999997
north carolina,86,Do you use the word cruller?,c,I have no idea what this means,0.2212
north carolina,99,Which of these terms do you prefer for the small road parallel to the highway?,a,frontage road,0.10490000000000001
north carolina,99,Which of these terms do you prefer for the small road parallel to the highway?,b,service road,0.5607
north carolina,99,Which of these terms do you prefer for the small road parallel to the highway?,c,access road,0.1672
north carolina,99,Which of these terms do you prefer for the small road parallel to the highway?,d,feeder road,0.0131
north carolina,99,Which of these terms do you prefer for the small road parallel to the highway?,f,we have them but I have no word for them,0.1016
north carolina,99,Which of these terms do you prefer for the small road parallel to the highway?,g,I've never heard of this concept,0.032799999999999996
north carolina,99,Which of these terms do you prefer for the small road parallel to the highway?,h,other,0.0197
north carolina,103,What do you call the thing from which you might drink water in a school?,b,water bubbler,0.0032
north carolina,103,What do you call the thing from which you might drink water in a school?,c,drinking fountain,0.0356
north carolina,103,What do you call the thing from which you might drink water in a school?,d,water fountain,0.9579000000000001
north carolina,103,What do you call the thing from which you might drink water in a school?,e,other,0.0032
north carolina,105,What is your generic term for a sweetened carbonated beverage?,a,soda,0.38060000000000005
north carolina,105,What is your generic term for a sweetened carbonated beverage?,j,other,0.0613
north carolina,105,What is your generic term for a sweetened carbonated beverage?,b,pop,0.0387
north carolina,105,What is your generic term for a sweetened carbonated beverage?,c,coke,0.2548
north carolina,105,What is your generic term for a sweetened carbonated beverage?,e,soft drink,0.23870000000000002
north carolina,105,What is your generic term for a sweetened carbonated beverage?,g,cocola,0.0194
north carolina,105,What is your generic term for a sweetened carbonated beverage?,i,dope,0.006500000000000001
north carolina,106,What do you call the act of covering a house or area in front of a house with toilet paper?,a,tp'ing,0.31920000000000004
north carolina,106,What do you call the act of covering a house or area in front of a house with toilet paper?,b,rolling,0.4169
north carolina,106,What do you call the act of covering a house or area in front of a house with toilet paper?,c,toilet papering,0.15960000000000002
north carolina,106,What do you call the act of covering a house or area in front of a house with toilet paper?,d,wrapping,0.013000000000000001
north carolina,106,What do you call the act of covering a house or area in front of a house with toilet paper?,e,papering,0.045599999999999995
north carolina,106,What do you call the act of covering a house or area in front of a house with toilet paper?,g,I have no word for this,0.0326
